BCGY	YCGY	136	63	0.4632352941176471
BCGY	YDON	151	101	0.6688741721854304
BCGY	YKEY	144	94	0.6527777777777778
BCGY	YKIM	152	102	0.6710526315789473
BCGY	YSEO	149	102	0.6845637583892618
BCGY	YSNG	153	103	0.673202614379085
BCGY	ZKES	187	99	0.5294117647058824
BCGY	CCHN	58	50	0.8620689655172413
BCGY	CCNG	83	59	0.7108433734939759
BCGY	CDNG	77	61	0.7922077922077922
BCGY	CKEY	98	68	0.6938775510204082
BCGY	CKIM	84	64	0.7619047619047619
BCGY	DCGY	52	0	1
BCGY	DDNG	77	61	0.7922077922077922
BCGY	DDON	108	67	0.6203703703703703
BCGY	DKIM	84	64	0.7619047619047619
BCGY	EKIM	84	63	0.75
BCGY	GCGY	57	5	0.08771929824561403
BCGY	GCHN	58	50	0.8620689655172413
BCGY	GKES	84	64	0.7619047619047619
BCGY	GKIM	84	64	0.7619047619047619
BCGY	HDSK	83	63	0.7590361445783133
BCGY	HKES	84	64	0.7619047619047619
BCGY	IKES	83	63	0.7590361445783133
BCGY	JDNG	77	61	0.7922077922077922
BCGY	JKES	84	64	0.7619047619047619
BCGY	JKIM	83	62	0.7469879518072289
BCGY	ZSUN	84	63	0.75
BCGY	KCHN	58	50	0.8620689655172413
BCGY	KKEY	96	67	0.6979166666666666
BCGY	KKIM	84	64	0.7619047619047619
BCGY	NKES	83	63	0.7590361445783133
BCGY	RDNG	77	61	0.7922077922077922
BCGY	SCYD	83	63	0.7590361445783133
BCGY	SDNG	77	61	0.7922077922077922
BCGY	YCGY	73	42	0.5753424657534246
BCGY	YDON	107	66	0.616822429906542
BCGY	YKEY	98	68	0.6938775510204082
BCGY	YKIM	84	64	0.7619047619047619
BCGY	YSEO	85	63	0.7411764705882353
BCGY	YSNG	86	66	0.7674418604651163
BCGY	ZKES	86	66	0.7674418604651163
BCGY	CCHN	232	232	1.0
BCGY	CCNG	235	235	1.0
BCGY	CDNG	80	80	1.0
BCGY	CKEY	231	231	1.0
BCGY	CKIM	234	234	1.0
BCGY	DCGY	0	0	1
BCGY	DDNG	80	80	1.0
BCGY	DDON	169	169	1.0
BCGY	DKIM	234	234	1.0
BCGY	EKIM	234	234	1.0
BCGY	GCGY	0	0	1
BCGY	GCHN	232	232	1.0
BCGY	GKES	237	237	1.0
BCGY	GKIM	234	234	1.0
BCGY	HDSK	231	231	1.0
BCGY	HKES	234	234	1.0
BCGY	IKES	233	233	1.0
BCGY	JDNG	80	80	1.0
BCGY	JKES	232	232	1.0
BCGY	JKIM	236	236	1.0
BCGY	ZSUN	232	232	1.0
BCGY	KCHN	230	230	1.0
BCGY	KKEY	231	231	1.0
BCGY	KKIM	234	234	1.0
BCGY	NKES	233	233	1.0
BCGY	RDNG	80	80	1.0
BCGY	SCYD	230	230	1.0
BCGY	SDNG	80	80	1.0
BCGY	YCGY	0	0	1
BCGY	YDON	169	169	1.0
BCGY	YKEY	231	231	1.0
BCGY	YKIM	234	234	1.0
BCGY	YSEO	232	232	1.0
BCGY	YSNG	226	226	1.0
BCGY	ZKES	234	234	1.0
BCGY	CCHN	521	521	1.0
BCGY	CCNG	155	155	1.0
BCGY	CDNG	560	560	1.0
BCGY	CKEY	107	107	1.0
BCGY	CKIM	158	158	1.0
BCGY	DCGY	0	0	1
BCGY	DDNG	559	559	1.0
BCGY	DDON	110	110	1.0
BCGY	DKIM	158	158	1.0
BCGY	EKIM	158	158	1.0
BCGY	GCGY	0	0	1
BCGY	GCHN	524	524	1.0
BCGY	GKES	161	161	1.0
BCGY	GKIM	158	158	1.0
BCGY	HDSK	157	157	1.0
BCGY	HKES	159	159	1.0
BCGY	IKES	159	159	1.0
BCGY	JDNG	559	559	1.0
BCGY	JKES	158	158	1.0
BCGY	JKIM	157	157	1.0
BCGY	ZSUN	157	157	1.0
BCGY	KCHN	524	524	1.0
BCGY	KKEY	106	106	1.0
BCGY	KKIM	157	157	1.0
BCGY	NKES	159	159	1.0
BCGY	RDNG	559	559	1.0
BCGY	SCYD	157	157	1.0
BCGY	SDNG	559	559	1.0
BCGY	YCGY	0	0	1
BCGY	YDON	110	110	1.0
BCGY	YKEY	107	107	1.0
